applicant_id,safra,region,age,income,employment,cpf_valido,vl_negativacao,vl_vencido_scr,vl_protestos,true_pd,actual_default,legacy_score,score_2,score_3,score_4,score_5,approved,score_decile,take_up_rate,hired,sample
6592,2025-06,Sudeste,47,1824,Assalariado,True,0,171,0,0.03041921419096145,0,747,662,695,583,762,0,7,0.53,0,OOT
6593,2024-07,Centro-Oeste,37,2519,Assalariado,True,0,0,555,0.6988838804315708,1,606,345,549,554,482,0,4,0.71,0,DEV
6594,2025-02,Nordeste,41,5401,Assalariado,True,266,0,0,0.7906591603063674,1,236,143,267,363,316,0,3,0.77,0,OOT
6595,2025-06,Sudeste,20,2980,Assalariado,True,0,0,0,0.016725571274596646,0,987,984,989,989,990,1,9,0.4099999999999999,1,OOT
6596,2024-09,Sudeste,25,1740,Autônomo,True,0,0,0,0.1440674623506223,0,435,460,640,514,514,0,5,0.6499999999999999,0,DEV
6597,2025-04,Sudeste,37,2128,Autônomo,True,0,0,0,0.0033308609145101154,0,711,732,772,842,812,0,8,0.47,0,OOT
6598,2024-09,Sul,45,3873,Assalariado,True,0,0,0,0.9026300467476387,1,117,82,225,108,278,0,2,0.83,0,DEV
6599,2024-03,Nordeste,41,6687,Desempregado,True,0,184,0,0.7721670845803826,1,440,529,333,318,453,0,4,0.71,0,DEV
6600,2024-01,Sudeste,26,1257,Empresário,True,0,0,0,0.0020328905910647075,0,851,805,893,844,750,1,7,0.53,1,DEV
6601,2024-03,Centro-Oeste,34,4762,Assalariado,True,292,0,0,0.9866289744528873,1,118,285,145,285,343,0,3,0.77,0,DEV
6602,2025-05,Sudeste,59,2022,Assalariado,True,0,0,0,0.20879665212224646,0,218,177,134,320,138,0,1,0.8899999999999999,0,OOT
6603,2024-09,Sudeste,45,921,Assalariado,True,759,0,0,0.02988499324108302,0,947,791,936,914,911,1,9,0.4099999999999999,0,DEV
6604,2024-06,Norte,35,817,Desempregado,True,0,0,0,0.9990177288835475,1,79,29,58,55,47,0,0,0.95,0,DEV
6605,2024-09,Sudeste,23,5434,Assalariado,True,0,0,0,0.1167398668527862,0,399,525,422,617,533,0,5,0.6499999999999999,0,DEV
6606,2024-05,Sudeste,28,5837,Autônomo,True,0,0,0,0.0005732417024539699,0,979,985,964,978,976,1,9,0.4099999999999999,0,DEV
6607,2025-04,Sul,38,1734,Desempregado,True,0,0,0,0.9470238981330182,1,268,223,248,274,281,0,2,0.83,0,OOT
6608,2025-06,Sudeste,41,2148,Autônomo,True,0,16555,0,0.7861879951498494,0,109,205,191,155,118,0,1,0.8899999999999999,0,OOT
6609,2024-02,Sudeste,45,837,Empresário,True,0,0,0,0.8709673187748806,1,263,51,91,104,78,0,0,0.95,0,DEV
6610,2025-01,Sudeste,43,3855,Assalariado,True,32251,0,0,0.6455798488324406,1,285,122,288,232,234,0,2,0.83,0,OOT
6611,2024-07,Sudeste,32,2399,Assalariado,True,0,0,0,0.008950930583684069,0,952,877,875,898,806,1,7,0.53,1,DEV
6612,2024-01,Sul,30,961,Assalariado,True,0,0,0,0.002768145053181816,0,877,927,957,915,926,1,9,0.4099999999999999,1,DEV
6613,2025-05,Sudeste,66,2759,Empresário,True,4736,0,0,0.11427700611737905,0,524,430,593,516,454,0,4,0.71,0,OOT
6614,2024-02,Nordeste,30,1060,Assalariado,True,0,0,115,0.08923620908498558,1,767,782,609,766,598,0,5,0.6499999999999999,0,DEV
6615,2024-04,Centro-Oeste,19,3410,Assalariado,True,0,0,1522,0.06073613912553084,0,935,952,990,965,977,1,9,0.4099999999999999,0,DEV
6616,2024-01,Sudeste,16,1274,Autônomo,True,20510,0,0,0.30931119539458296,1,277,248,311,288,248,0,2,0.83,0,DEV
6617,2024-09,Sudeste,33,2987,Assalariado,True,0,3036,0,0.4242921322683525,0,187,347,632,441,388,0,3,0.77,0,DEV
6618,2024-11,Sudeste,51,1649,Autônomo,True,0,0,0,0.05106189094048211,0,603,739,700,698,655,0,6,0.59,0,DEV
6619,2024-06,Sudeste,29,590,Assalariado,True,0,0,0,7.886978766590351e-06,0,994,997,997,997,995,1,9,0.4099999999999999,0,DEV
6620,2024-02,Sudeste,58,4436,Assalariado,True,0,0,0,0.002431842813169911,0,909,846,840,952,892,1,8,0.47,0,DEV
6621,2024-03,Nordeste,37,4585,Assalariado,True,0,15010,0,0.518941829904307,1,88,31,78,152,100,0,0,0.95,0,DEV
6622,2025-05,Sudeste,53,1784,Autônomo,True,0,0,0,0.01852706205964893,0,892,927,930,964,951,1,9,0.4099999999999999,1,OOT
6623,2025-03,Sul,27,2877,Assalariado,False,986,0,0,0.9851278453561848,1,332,358,267,205,519,0,5,0.6499999999999999,0,OOT
6624,2025-05,Nordeste,27,3174,Assalariado,True,0,0,0,0.023448555592146023,0,754,523,731,754,739,0,7,0.53,0,OOT
6625,2024-10,Nordeste,39,3236,Autônomo,True,130,797,0,0.4390260414003323,0,593,619,589,567,568,0,5,0.6499999999999999,0,DEV
6626,2024-10,Sudeste,44,6873,Assalariado,True,5538,5526,6002,0.9994978540982212,1,76,151,162,134,174,0,1,0.8899999999999999,0,DEV
6627,2025-03,Sudeste,35,3134,Assalariado,True,0,0,0,0.6091163694580332,1,427,237,443,565,319,0,3,0.77,0,OOT
6628,2024-12,Norte,42,1969,Assalariado,True,0,0,0,0.2071061250286024,1,734,640,723,582,665,0,6,0.59,0,DEV
6629,2024-08,Sudeste,46,3155,Empresário,True,0,0,0,0.00040183853356640196,0,949,902,910,930,948,1,9,0.4099999999999999,1,DEV
6630,2024-06,Nordeste,18,1885,Empresário,True,48,0,0,0.9907300819682632,1,63,53,29,51,50,0,0,0.95,0,DEV
6631,2024-09,Nordeste,33,1287,Assalariado,True,0,2522,0,0.9140914594582995,1,269,217,116,121,140,0,1,0.8899999999999999,0,DEV
6632,2024-02,Sul,30,5073,Autônomo,True,0,0,0,0.002817991591665544,0,918,985,930,973,967,1,9,0.4099999999999999,0,DEV
6633,2024-04,Sudeste,31,3362,Assalariado,True,0,0,0,0.13282156903003767,0,424,490,497,258,398,0,4,0.71,0,DEV
6634,2025-02,Sudeste,43,798,Assalariado,True,0,0,0,0.008287380421470706,0,864,870,954,909,898,1,8,0.47,0,OOT
6635,2025-04,Sul,30,1619,Assalariado,True,0,0,8243,0.47329228910933613,0,340,181,259,215,298,0,3,0.77,0,OOT
6636,2024-02,Sul,16,3845,Empresário,True,0,16605,0,0.9578720266677013,1,81,159,65,139,122,0,1,0.8899999999999999,0,DEV
6637,2024-02,Nordeste,34,954,Autônomo,True,0,0,0,0.23858119870132097,0,861,816,857,904,822,1,8,0.47,0,DEV
6638,2024-02,Nordeste,23,1553,Assalariado,True,0,0,0,0.5591487412265128,0,593,133,396,431,439,0,4,0.71,0,DEV
6639,2025-03,Centro-Oeste,44,12051,Assalariado,True,0,0,0,0.287322667519026,0,181,155,102,272,187,0,1,0.8899999999999999,0,OOT
6640,2024-06,Norte,49,2000,Autônomo,True,0,0,0,0.8900509974106596,0,268,155,504,171,279,0,2,0.83,0,DEV
6641,2024-06,Nordeste,16,4673,Assalariado,True,0,0,0,0.6959312275096352,1,138,168,58,69,67,0,0,0.95,0,DEV
6642,2024-01,Sudeste,27,6004,Assalariado,True,0,19969,0,0.543152308436089,0,555,511,755,643,729,0,7,0.53,0,DEV
6643,2025-06,Sudeste,42,1415,Empresário,True,0,0,95,0.1965139709747028,0,165,169,190,177,187,0,1,0.8899999999999999,0,OOT
6644,2024-08,Sul,18,2863,Desempregado,True,0,0,0,0.2751031957879833,0,319,313,319,254,270,0,2,0.83,0,DEV
6645,2025-03,Sul,48,8394,Desempregado,True,0,0,0,0.08730088626893777,1,885,910,910,925,901,1,9,0.4099999999999999,0,OOT
6646,2025-01,Sudeste,52,3215,Autônomo,True,0,0,0,0.09658089314876174,0,712,681,654,429,622,0,6,0.59,0,OOT
6647,2024-03,Sul,35,10090,Assalariado,True,0,0,724,0.03891403828244984,0,747,850,848,833,776,0,7,0.53,0,DEV
6648,2025-03,Sudeste,27,1665,Assalariado,True,262,0,0,0.3349537061704425,0,360,324,435,399,435,0,4,0.71,0,OOT
6649,2024-10,Sudeste,16,7174,Empresário,True,0,2605,0,0.9605688293332647,1,362,182,203,210,263,0,2,0.83,0,DEV
6650,2024-11,Centro-Oeste,49,2465,Assalariado,True,0,1799,0,0.23438761692916502,1,331,237,378,210,301,0,3,0.77,0,DEV
6651,2024-04,Sudeste,66,2005,Assalariado,True,0,0,0,0.056776442141936716,0,526,817,541,645,570,0,5,0.6499999999999999,0,DEV
6652,2025-04,Sul,63,3583,Assalariado,True,0,0,2448,0.015031441702544888,0,416,462,561,514,482,0,4,0.71,0,OOT
6653,2025-05,Sul,35,2282,Autônomo,True,4936,0,0,0.017330252538347118,0,829,813,911,771,846,1,8,0.47,1,OOT
6654,2024-08,Sul,22,2319,Assalariado,True,0,3546,0,0.05884594742672232,0,659,808,820,819,777,0,7,0.53,0,DEV
6655,2024-02,Sudeste,49,3265,Autônomo,True,0,0,0,0.023064463795796325,0,856,548,786,696,794,1,7,0.53,1,DEV
6656,2025-04,Sul,36,824,Autônomo,True,0,0,0,0.03751145641403513,0,757,868,641,843,813,0,8,0.47,0,OOT
6657,2025-04,Sudeste,44,1511,Assalariado,True,0,0,0,0.030247885792931386,0,537,347,641,674,505,0,4,0.71,0,OOT
6658,2024-10,Nordeste,42,3765,Empresário,True,0,0,0,0.12366737586197118,1,771,782,746,820,817,0,8,0.47,0,DEV
6659,2024-11,Sudeste,39,4424,Autônomo,True,0,0,783,0.9882270894161943,1,213,244,335,269,271,0,2,0.83,0,DEV
6660,2024-05,Norte,52,3024,Assalariado,True,3385,0,0,0.9213356586970377,1,355,202,245,474,325,0,3,0.77,0,DEV
6661,2024-02,Nordeste,52,2879,Assalariado,True,0,0,0,0.9371244603350382,1,81,58,106,72,52,0,0,0.95,0,DEV
6662,2025-05,Sudeste,30,3106,Autônomo,True,6574,0,0,0.010216531780145411,0,959,921,899,948,946,0,9,0.4099999999999999,0,OOT
6663,2024-09,Sudeste,25,4335,Assalariado,True,0,0,0,0.13030273945229265,0,744,850,781,588,779,0,7,0.53,0,DEV
6664,2024-05,Sudeste,16,1037,Assalariado,True,0,0,0,0.12092174904888675,0,566,339,521,281,513,0,5,0.6499999999999999,0,DEV
6665,2025-01,Nordeste,33,1797,Empresário,True,709,4777,0,0.9870790164831618,1,109,163,76,144,118,0,1,0.8899999999999999,0,OOT
6666,2024-01,Nordeste,22,2334,Assalariado,True,1478,0,0,0.09830600709550058,0,560,593,602,553,602,0,5,0.6499999999999999,0,DEV
6667,2024-02,Nordeste,43,2744,Assalariado,True,0,0,0,0.13379702069817545,0,542,447,626,545,491,0,4,0.71,0,DEV
6668,2024-05,Centro-Oeste,33,688,Assalariado,True,0,0,0,0.03514090485742431,0,826,812,688,736,788,1,7,0.53,0,DEV
6669,2024-09,Sul,34,1147,Assalariado,True,0,2223,0,0.5246766588069554,1,442,569,514,442,390,0,3,0.77,0,DEV
6670,2024-07,Nordeste,49,2416,Assalariado,True,0,0,0,0.8275253957528581,1,606,839,764,699,758,0,7,0.53,0,DEV
6671,2024-04,Sudeste,43,4482,Assalariado,True,0,0,4966,0.005449380058028942,0,854,703,791,881,791,1,7,0.53,1,DEV
6672,2024-07,Sul,36,1898,Autônomo,True,0,0,0,0.03185129918936295,0,609,714,684,543,797,0,7,0.53,0,DEV
6673,2024-07,Sul,61,1635,Autônomo,True,0,0,677,0.9984027296662316,1,53,42,22,13,13,0,0,0.95,0,DEV
6674,2024-10,Nordeste,48,3351,Assalariado,True,0,0,0,0.7031996008442187,1,400,250,281,334,300,0,3,0.77,0,DEV
6675,2024-11,Sudeste,32,2004,Empresário,True,413,0,0,0.5915590119138904,0,342,403,239,222,229,0,2,0.83,0,DEV
6676,2025-04,Sudeste,32,4140,Assalariado,True,0,0,1666,0.17846417286329816,1,193,512,360,393,357,0,3,0.77,0,OOT
6677,2025-03,Sudeste,49,2137,Assalariado,True,215,4769,0,0.33315221521169597,0,845,832,557,664,561,1,5,0.6499999999999999,0,OOT
6678,2024-06,Norte,40,1249,Autônomo,True,1443,3798,231,0.986425863820155,1,156,150,252,345,271,0,2,0.83,0,DEV
6679,2025-05,Sul,22,5723,Autônomo,True,0,0,0,0.13034872984114754,0,367,599,511,786,740,0,7,0.53,0,OOT
6680,2024-10,Sudeste,50,5127,Desempregado,True,2661,12175,0,0.6623398096749356,1,306,374,336,115,214,0,2,0.83,0,DEV
6681,2024-04,Sudeste,55,1375,Assalariado,True,79,0,0,0.08356927957671734,0,523,794,684,793,770,0,7,0.53,0,DEV
6682,2024-07,Sul,54,3094,Desempregado,True,0,0,0,0.9967259057747176,1,223,93,187,159,194,0,2,0.83,0,DEV
6683,2025-02,Centro-Oeste,59,2006,Assalariado,True,0,0,0,0.2700741352704799,0,717,870,838,853,705,0,6,0.59,0,OOT
6684,2025-03,Norte,66,3538,Assalariado,True,0,5416,0,0.021903439815921053,0,526,658,721,756,668,0,6,0.59,0,OOT
6685,2024-07,Centro-Oeste,62,1443,Assalariado,True,0,0,0,0.9609657921709791,1,260,200,191,213,318,0,3,0.77,0,DEV
6686,2024-03,Centro-Oeste,42,4117,Autônomo,True,140,0,0,0.04698405443986779,0,814,882,831,758,784,1,7,0.53,0,DEV
6687,2024-04,Sudeste,35,4998,Assalariado,True,0,0,0,0.9461225948638248,1,686,493,472,435,451,0,4,0.71,0,DEV
6688,2024-02,Sudeste,16,1382,Assalariado,True,0,0,0,0.8395138841594704,1,587,838,724,716,745,0,7,0.53,0,DEV
6689,2025-01,Sul,38,2541,Desempregado,True,3688,0,0,0.0005656701154654342,0,941,892,909,837,906,1,9,0.4099999999999999,1,OOT
6690,2024-10,Nordeste,45,5062,Autônomo,True,0,0,0,0.00023574852986831546,0,983,973,979,971,980,1,9,0.4099999999999999,0,DEV
6691,2024-09,Sudeste,38,1338,Assalariado,True,0,0,0,0.10527403184105241,0,327,338,451,234,499,0,4,0.71,0,DEV
6692,2025-01,Nordeste,16,1633,Assalariado,True,0,0,0,0.6959168545746408,1,314,262,304,472,427,0,4,0.71,0,OOT
6693,2025-03,Sudeste,33,3630,Autônomo,True,0,0,0,0.3487969334700747,0,399,613,532,505,531,0,5,0.6499999999999999,0,OOT
6694,2025-03,Sudeste,47,2216,Empresário,True,0,0,227,0.8878831707134561,1,251,326,378,257,208,0,2,0.83,0,OOT
6695,2024-03,Sudeste,23,948,Autônomo,True,4307,0,0,0.7300096096019429,0,414,575,421,478,531,0,5,0.6499999999999999,0,DEV
6696,2024-11,Centro-Oeste,40,2013,Assalariado,True,0,0,0,0.0012084520908671175,0,895,927,889,839,930,1,9,0.4099999999999999,0,DEV
6697,2025-04,Nordeste,44,6959,Assalariado,True,422,0,0,0.12435459824786317,0,612,695,476,513,657,0,6,0.59,0,OOT
6698,2025-02,Sul,53,8414,Assalariado,True,0,2039,217,0.0028267299083542053,0,767,626,716,686,550,0,5,0.6499999999999999,0,OOT
6699,2024-06,Nordeste,61,1665,Empresário,True,0,16078,0,0.5188991284656788,0,262,364,223,194,276,0,2,0.83,0,DEV
6700,2024-08,Nordeste,32,1410,Autônomo,True,0,0,0,0.8801706373015541,1,300,486,289,279,441,0,4,0.71,0,DEV
6701,2025-05,Sudeste,40,1854,Autônomo,True,0,0,0,0.9316139137805152,1,77,111,130,223,200,0,2,0.83,0,OOT
6702,2024-01,Nordeste,41,7194,Assalariado,True,1564,0,323,0.26719483162219654,0,438,523,564,478,630,0,6,0.59,0,DEV
6703,2024-10,Sudeste,47,4045,Assalariado,True,0,0,0,0.20888076799938543,0,748,577,593,538,538,0,5,0.6499999999999999,0,DEV
6704,2024-03,Sul,45,5874,Autônomo,True,4933,0,0,0.01416089592942232,0,546,410,588,566,548,0,5,0.6499999999999999,0,DEV
6705,2025-05,Sudeste,57,4443,Autônomo,True,0,0,0,0.5959908648438768,1,771,741,737,647,693,0,6,0.59,0,OOT
6706,2024-01,Sudeste,16,1105,Assalariado,True,234,0,0,0.08890391146825243,0,843,746,785,755,687,0,6,0.59,0,DEV
6707,2024-01,Sul,43,1381,Autônomo,True,4149,0,186,0.6575775391284908,0,225,350,275,287,247,0,2,0.83,0,DEV
6708,2024-06,Sudeste,44,1607,Assalariado,True,1026,0,0,0.7422736039952464,1,533,342,381,283,344,0,3,0.77,0,DEV
6709,2024-04,Sul,34,1784,Autônomo,True,0,0,0,0.027756465483918188,0,468,542,513,405,219,0,2,0.83,0,DEV
6710,2024-09,Nordeste,16,1624,Autônomo,True,0,0,311,0.9084697708894219,1,76,56,34,53,39,0,0,0.95,0,DEV
6711,2024-06,Sul,37,1742,Assalariado,True,0,845,0,0.09098413167207467,0,882,893,841,889,866,1,8,0.47,1,DEV
6712,2024-07,Sudeste,28,3584,Autônomo,True,0,0,0,0.20634105229672337,1,489,483,245,377,374,0,3,0.77,0,DEV
6713,2024-11,Sudeste,61,2647,Assalariado,True,0,0,0,0.07190784549501376,0,492,408,408,452,408,0,4,0.71,0,DEV
6714,2024-11,Sudeste,43,5073,Assalariado,True,0,352,202,0.9668308853341034,1,20,56,47,47,34,0,0,0.95,0,DEV
6715,2025-05,Centro-Oeste,26,2838,Desempregado,True,0,6395,0,0.3831607418917082,0,637,665,566,566,604,0,5,0.6499999999999999,0,OOT
6716,2024-09,Centro-Oeste,16,1626,Empresário,True,0,0,0,0.8084502291557589,1,161,344,419,278,363,0,3,0.77,0,DEV
6717,2024-11,Sudeste,46,2732,Assalariado,True,5464,0,0,0.5192199707850208,0,337,426,352,432,277,0,2,0.83,0,DEV
6718,2025-01,Nordeste,47,985,Autônomo,True,0,0,0,0.43094367307245435,1,384,332,427,574,601,0,5,0.6499999999999999,0,OOT
6719,2024-04,Sul,34,609,Assalariado,True,0,0,0,0.01213006663996574,0,807,659,749,890,828,1,8,0.47,1,DEV
6720,2025-01,Norte,46,3590,Autônomo,True,0,0,874,0.9979024908151497,1,44,30,59,49,40,0,0,0.95,0,OOT
6721,2025-04,Sudeste,33,4496,Assalariado,True,176,0,0,0.5699124781393038,1,167,386,430,323,271,0,2,0.83,0,OOT
6722,2024-06,Sul,52,2548,Assalariado,True,0,589,0,0.003992256717885087,0,729,742,913,791,824,0,8,0.47,0,DEV
6723,2024-04,Sul,51,1929,Assalariado,True,0,0,0,0.6142779735376414,0,112,72,122,114,128,0,1,0.8899999999999999,0,DEV
6724,2024-07,Sudeste,16,1091,Empresário,True,0,0,0,0.9915002895176198,1,13,29,26,31,37,0,0,0.95,0,DEV
6725,2024-05,Sudeste,18,4915,Empresário,True,0,545,0,0.028480349934974603,0,914,912,936,953,942,1,9,0.4099999999999999,0,DEV
6726,2024-11,Sudeste,66,3279,Assalariado,True,0,0,0,0.004458347029590258,0,967,976,963,934,978,1,9,0.4099999999999999,0,DEV
6727,2025-04,Sul,51,2906,Assalariado,True,0,0,0,0.8562410219606772,1,14,61,44,26,41,0,0,0.95,0,OOT
6728,2024-11,Nordeste,20,2433,Assalariado,True,0,0,0,0.04560717929077734,0,713,847,803,833,727,0,7,0.53,0,DEV
6729,2024-03,Nordeste,16,1841,Assalariado,True,2038,0,0,0.9923638994866376,1,32,41,32,19,24,0,0,0.95,0,DEV
6730,2024-06,Sudeste,40,1251,Assalariado,True,763,0,0,0.4519243040419215,0,918,804,920,807,917,1,9,0.4099999999999999,1,DEV
6731,2025-01,Centro-Oeste,22,2840,Autônomo,True,0,0,0,0.06837204483022356,0,582,410,575,428,356,0,3,0.77,0,OOT
6732,2024-06,Sudeste,33,1766,Assalariado,True,0,0,0,0.12341783595569965,0,753,710,710,569,668,0,6,0.59,0,DEV
6733,2024-11,Norte,37,1892,Assalariado,True,0,0,0,0.8612254285237445,1,450,299,277,300,307,0,3,0.77,0,DEV
6734,2025-01,Sudeste,36,6841,Empresário,True,0,0,0,0.23563011927939015,0,842,644,747,731,721,1,7,0.53,0,OOT
6735,2024-06,Centro-Oeste,53,2371,Assalariado,True,0,0,0,0.005140112300425683,0,947,945,963,962,942,1,9,0.4099999999999999,0,DEV
6736,2024-12,Centro-Oeste,63,560,Assalariado,True,0,0,368,0.2043512878506394,1,232,288,353,321,323,0,3,0.77,0,DEV
6737,2024-08,Nordeste,31,1769,Desempregado,True,0,0,369,0.98223841881978,1,352,518,408,406,312,0,3,0.77,0,DEV
6738,2024-03,Nordeste,22,1338,Autônomo,True,0,0,5098,0.9996993905352789,1,15,9,14,5,8,0,0,0.95,0,DEV
6739,2024-07,Sudeste,43,2245,Assalariado,True,0,0,263,0.7529590640306904,0,101,81,69,61,59,0,0,0.95,0,DEV
6740,2024-08,Nordeste,60,1038,Assalariado,True,0,387,0,0.9986350849008591,1,14,35,15,49,38,0,0,0.95,0,DEV
6741,2024-01,Sul,32,3165,Autônomo,True,0,0,0,0.030589405972343074,0,654,599,689,590,666,0,6,0.59,0,DEV
6742,2025-05,Sudeste,49,2043,Assalariado,True,0,0,0,0.4428273565442978,1,727,622,643,641,781,0,7,0.53,0,OOT
6743,2024-10,Norte,26,1834,Assalariado,True,0,0,0,0.3571336756280006,0,648,518,542,652,608,0,5,0.6499999999999999,0,DEV
6744,2024-01,Sudeste,38,2669,Assalariado,True,0,0,0,0.9532876867453796,1,260,328,175,314,183,0,1,0.8899999999999999,0,DEV
6745,2025-04,Sudeste,21,2330,Autônomo,True,0,0,0,0.21985606179760614,0,237,257,434,404,285,0,2,0.83,0,OOT
6746,2025-04,Centro-Oeste,38,2251,Assalariado,True,0,0,0,0.7797145104961184,1,554,427,673,624,465,0,4,0.71,0,OOT
6747,2024-01,Sudeste,36,2133,Assalariado,True,0,0,0,0.05100107584568609,0,667,643,570,834,783,0,7,0.53,0,DEV
6748,2024-03,Sudeste,46,2411,Autônomo,True,0,3701,0,0.12728116541172194,1,570,700,697,766,741,0,7,0.53,0,DEV
6749,2024-07,Sudeste,62,2998,Assalariado,True,0,0,0,0.9372155938802003,1,678,317,491,578,512,0,5,0.6499999999999999,0,DEV
6750,2024-10,Nordeste,32,2781,Autônomo,True,0,0,0,0.07900754429974104,0,298,464,644,500,451,0,4,0.71,0,DEV
6751,2025-02,Centro-Oeste,16,4798,Desempregado,True,0,0,0,0.6366625937988468,0,755,781,725,710,799,0,7,0.53,0,OOT
6752,2024-08,Sudeste,35,1758,Autônomo,True,1944,0,0,0.02766947557807463,0,878,878,774,907,882,1,8,0.47,0,DEV
6753,2024-12,Sul,42,2815,Assalariado,True,0,0,0,0.5698447502112439,0,704,788,510,611,578,0,5,0.6499999999999999,0,DEV
6754,2024-01,Sul,40,10589,Empresário,True,2259,0,0,0.020085411834763083,0,818,776,899,829,821,1,8,0.47,0,DEV
6755,2024-12,Nordeste,35,2381,Assalariado,True,0,0,0,0.0032337428644702297,0,811,861,912,801,788,1,7,0.53,1,DEV
6756,2025-05,Nordeste,58,2437,Assalariado,True,0,18431,0,0.9878550906783221,1,657,556,546,386,534,0,5,0.6499999999999999,0,OOT
6757,2024-10,Norte,39,1143,Assalariado,True,0,0,430,0.542815902617664,0,382,334,504,472,412,0,4,0.71,0,DEV
6758,2024-09,Sudeste,36,1590,Autônomo,True,0,231,352,0.34721821314539786,0,447,242,354,378,340,0,3,0.77,0,DEV
6759,2024-06,Sudeste,27,2289,Assalariado,True,0,0,0,0.0024902230900898867,0,833,755,654,784,631,1,6,0.59,1,DEV
6760,2025-06,Sul,16,3361,Assalariado,True,174,0,0,0.7955098140192557,1,687,763,675,600,684,0,6,0.59,0,OOT
6761,2024-01,Sudeste,42,3602,Assalariado,True,3409,0,0,0.9360172899100159,1,475,294,266,331,349,0,3,0.77,0,DEV
6762,2024-06,Sul,41,2968,Assalariado,True,3930,0,0,0.7919137921810746,1,62,106,106,151,114,0,1,0.8899999999999999,0,DEV
6763,2024-03,Sudeste,23,3953,Autônomo,True,0,0,0,0.0010041332498857266,0,924,940,922,844,910,1,9,0.4099999999999999,1,DEV
6764,2025-04,Sudeste,37,1339,Assalariado,True,0,0,0,0.8224398369385633,1,119,439,262,192,260,0,2,0.83,0,OOT
6765,2024-09,Norte,35,3272,Assalariado,True,0,0,0,0.26805902507382773,1,462,291,355,351,256,0,2,0.83,0,DEV
6766,2025-05,Sudeste,29,2460,Assalariado,True,0,0,0,0.021799032141179026,0,951,870,799,799,906,1,9,0.4099999999999999,0,OOT
6767,2024-12,Sul,26,2630,Empresário,True,0,0,0,0.09839012146154526,0,607,677,626,356,637,0,6,0.59,0,DEV
6768,2024-11,Nordeste,43,1963,Assalariado,True,0,0,0,0.008194062822505807,0,835,812,881,792,769,1,7,0.53,0,DEV
6769,2024-10,Sudeste,34,1377,Assalariado,True,0,0,0,0.4585274330328406,1,375,165,182,156,213,0,2,0.83,0,DEV
6770,2024-04,Sudeste,29,1177,Assalariado,True,0,0,0,0.05811550998676338,0,525,564,354,586,565,0,5,0.6499999999999999,0,DEV
6771,2024-11,Sudeste,25,2958,Desempregado,True,0,0,0,0.772460070685459,0,44,191,82,181,112,0,1,0.8899999999999999,0,DEV
6772,2025-01,Sul,36,3290,Autônomo,True,0,0,0,0.22723395911723027,1,942,943,899,920,925,1,9,0.4099999999999999,0,OOT
6773,2025-06,Sudeste,50,2258,Assalariado,True,0,0,0,0.18334877123500345,0,58,90,109,188,88,0,0,0.95,0,OOT
6774,2024-10,Sul,40,2419,Assalariado,True,0,64,0,0.5290739045427746,0,246,159,217,278,123,0,1,0.8899999999999999,0,DEV
6775,2025-05,Sudeste,34,1584,Assalariado,True,0,0,436,0.8951120117995938,1,147,253,243,178,256,0,2,0.83,0,OOT
6776,2025-06,Sudeste,42,3300,Assalariado,True,0,0,0,0.0024345435590491064,0,901,771,791,846,805,1,7,0.53,0,OOT
6777,2024-10,Sudeste,57,2531,Autônomo,True,0,0,0,0.6269210874846639,0,477,460,563,454,435,0,4,0.71,0,DEV
6778,2024-08,Sudeste,44,1959,Assalariado,True,0,0,0,0.0006268409018692037,0,810,790,893,865,905,1,9,0.4099999999999999,0,DEV
6779,2024-03,Sudeste,41,4103,Assalariado,True,675,0,0,0.1347333806766723,0,719,606,697,779,673,0,6,0.59,0,DEV
6780,2024-05,Norte,46,3593,Autônomo,True,0,0,0,0.8889969304430395,0,497,710,529,405,460,0,4,0.71,0,DEV
6781,2025-04,Sudeste,35,971,Assalariado,True,0,0,195,0.5591540920627691,0,165,94,110,100,51,0,0,0.95,0,OOT
6782,2024-03,Sul,40,2513,Assalariado,True,0,1986,0,0.07613435700777056,0,578,239,387,521,552,0,5,0.6499999999999999,0,DEV
6783,2024-08,Sul,31,1373,Assalariado,True,0,0,0,0.02733038155759469,0,781,763,645,466,556,0,5,0.6499999999999999,0,DEV
6784,2025-01,Nordeste,16,2653,Empresário,True,0,0,0,0.012671565163142962,0,923,891,921,903,930,0,9,0.4099999999999999,0,OOT
6785,2024-05,Sul,42,368,Autônomo,True,0,260,0,0.9841706322213798,1,169,109,319,217,191,0,2,0.83,0,DEV
6786,2025-06,Sudeste,42,2747,Autônomo,True,0,2942,581,0.08629604614176921,0,555,411,317,497,433,0,4,0.71,0,OOT
6787,2024-12,Sul,33,3741,Autônomo,True,0,0,0,0.002178054338449505,0,899,930,902,938,860,1,8,0.47,1,DEV
6788,2024-01,Sudeste,52,2283,Assalariado,True,0,0,0,0.00041921107236373237,0,516,789,827,789,766,0,7,0.53,0,DEV
6789,2024-05,Nordeste,27,1213,Assalariado,True,0,0,0,0.9579023895929156,1,445,290,485,309,489,0,4,0.71,0,DEV
6790,2025-02,Sudeste,16,7893,Assalariado,True,0,0,650,0.7820383236221091,1,271,432,394,352,368,0,3,0.77,0,OOT
